business_id,date,code,description
12FOOD-0047,20150820,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No strips. Provide test strips to check the concentration of the sanitizer 
13FOOD-0052,20150820,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",The toilet room doors are not self-closing. Provide self closing devices on the doors of the toilet rooms
13FOOD-0052,20150820,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Dusty vents in the toilet rooms. Please clean 
13FOOD-0019,20150821,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation",CRITICAL VIOLATION. A packet of sliced precooked turkey and a container of hummus stored inappropriately in the cold unit read 46-47F. Items were discarded. Store foods properly in the provided slots and ensure to maintain potentially hazardous foods at 41F or below 
13FOOD-0019,20150821,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Package of sliced turkey and a container of hummus stored on top of other foods in the cold unit. Please store foods in the slots provided at the unit 
13FOOD-0019,20150821,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",The front panel of the ice machine is missing. Please replace the panel
13FOOD-0019,20150821,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The racks in the 2door cold unit located in the dry storage area(south-east) are unclean. Please clean and sanitize racks 
13FOOD-0019,20150821,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",The women's toilet room door does not completely self-close. Fix door and ensure that it is self closing. 
13FOOD-0019,20150821,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,Bag of garbage stored on the floors of the dry storage room. Please dispose immediately 
13FOOD-0019,20150821,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","Broken floor in the dry storage room. Repair floor and ensure this section of the floor is replaced with an easily cleanable, non-absorbent and durable floor finish "
13FOOD-0019,20150821,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Dusty vents above the cups at the front service area. Clean 
13FOOD-0019,20150821,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights in the front service area and the women's toilet room. Replace bulbs 
09FOOD-0170,20150824,(27) WATER: Source: safe; hot and cold under pressure.,"CRITICAL VIOLATION. No hot water in the men's toilet room. Do not use this toilet room until a Plumber is contacted and the hot water is restored. In the meantime, use the women's toilet room that has hot water. "
09FOOD-0087,20151020,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometer is provided to the Coca Cola cooler in the basement. Provide a thermometer in order to monitor the temperature. 
09FOOD-0087,20151020,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,The outside dumpster containers are not closed. The lid must be kept closed at all times to prevent attracting wildlife. 
09FOOD-0087,20151020,(38) LIGHTING: Provided as required; fixtures shielded.,Lights are not shielded in the soda room in the basement across from the office. Install light shields or shatterproof bulbs. 
09FOOD-0087,20151020,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,"CRITICAL VIOLATION. Enroll cooks in a food handler course within 60 days. Information can be found here: http://www.cityofevanston.org/health/food-service-manager-certification/

Let me know if you have any questions. "
09FOOD-0089,20151020,"(20) FOOD EQUIPMENT AND UTENSILS: Sanitization rinse: clean, temperature, concentration.",CRITICAL VIOLATION. There is no sanitizer coming for the dish machine. Have the dish machine service to ensure the chlorine concentration is 50-100 ppm. 
09FOOD-0089,20151020,(38) LIGHTING: Provided as required; fixtures shielded.,The bulbs I the storage room are not shielded. Provide a cover or shatter proof bulb to avoid potential contamination if the bulbs breaks. 
09FOOD-0089,20151020,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,"CRITICAL VIOLATION. Enroll staff in a food handler program. 
A copy of the owners FSSMC is not available. Have the certificate at the establishment. "
12FOOD-0057,20150825,"(31) TOILET AND HAND WASHING FACILITIES: Number, convenient, accessible, designed, installed.",CRITICAL VIOLATION. Cleaning supplies etc stored in the hand sink located in the back. Remove and always ensure that the hand sink is always accessible. 
12FOOD-0057,20150825,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No paper towels/soap at the hand located in the back. Provide immediately 
12FOOD-0057,20150825,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Cleaning supplies etc stored in the prep sink. Please provide a designated area for the storage of chemicals/cleaners 
13FOOD-0064,20150826,(2) FOOD: Original Container; properly labeled.,"Small spice containers near the hand sink along the cook line are not labeled. Unless its identity is unmistakable, bulk food such as cooking oil, syrup, salt, sugar or flour not stored in the product container or package in which it was obtained, shall be stored in a container identifying the food by common name. "
13FOOD-0064,20150826,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The wall behind the dish machine is soiled. Routinely clean all surfaces. 
14FOOD-0012,20150826,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,"CRITICAL VIOLATION. Only ServSafe certificate is available. Obtain an IDPH FSSMC. Information can be found on the Evanston website, http://www.cityofevanston.org/health/food-service-manager-certification/"
14FOOD-0037,20150826,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Lack of thermometers in the reach-in cold units. Provide at the warmest sections of the units 
14FOOD-0037,20150826,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Sanitizer is low at the 3compartment sink and wiping cloth bucket. Replenish sanitizer and ensure it meets the concentration requirements 
14FOOD-0037,20150826,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The fresh squeeze machine is unclean. Clean and sanitize between uses 
14FOOD-0037,20150826,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Flaking paint in the dry storage area downstairs at the ceilings. Contact Management to repaint and ensure the paint used is easily cleanable and light colored 
14FOOD-0037,20150826,(38) LIGHTING: Provided as required; fixtures shielded.,Unshielded light bulbs in the dry stratagem area. Provide shields for the lights 
12FOOD-0009,20150827,(2) FOOD: Original Container; properly labeled.,"Label the white containers under the prep sink near the walk in coolers. Unless its identity is unmistakable, bulk food such as cooking oil, syrup, salt, sugar or flour not stored in the product container or package in which it was obtained, shall be stored in a container identifying the food by common name.
"
12FOOD-0009,20150827,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation",CRITICAL VIOLATION. Various potentially hazardous food in the reach in cooler across from the grill have an internal temperature of 50 - 52 F. The food that was prepped within 4 hours was moved to another cooler. The food that was in the cooler longer than 4 hours was discarded. 
12FOOD-0009,20150827,(4) FOOD PROTECTION: Facilities to maintain product temperature.,CRITICAL VIOLATION. The reach in cooler across from the grill is failing to maintain product at an internal temperature of 41F or less. Do not use the cooler until it has been serviced and can maintain the proper temperature. 
12FOOD-0009,20150827,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The can opener near he walk in coolers is soiled. Routinely clean all surfaces. 
12FOOD-0009,20150827,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floors under the shelving in the walk in freezer are soiled. Routinely clean all floors. 
09FOOD-0311,20150828,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Foods stored on the floors of the walk-in cooler. Store foods on the racks 
09FOOD-0311,20150828,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Spill on the floors in the walk -in cold unit. Please clean and sanitize floors. 
09FOOD-0311,20150828,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Cleaner stored above foods in a rack of the walk -in freezer. Please provide a place for the storage of chemicals and ensure they are stored away from foods. 
09FOOD-0020,20150831,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",There is no hand soap to a hand sink in the kitchen. Hand soap has been provided. 
09FOOD-0020,20150831,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Areas of the baseboard near the walk in coolers are in disrepair. Repair the surfaces. 
09FOOD-0020,20150831,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","The wall above the shelving above the 3-compartment sink is in disrepair. Repair the wall to be durable, smooth, and easily cleanable. "
09FOOD-0077,20150831,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Keep working on providing ceiling tiles where they are missing or damaged.
09FOOD-0079,20150831,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Exposed ice at the ice bin at the bar. Provide a cover for the bin. 
09FOOD-0121,20150831,(5) FOOD PROTECTION: Thermometers provided and conspicuous,"Missing/dysfunctional thermometers at the cheese, meat and deli display cold units. Repair thermometers or provide thermometers at the warmest sections of the units and ensure they are conspicuous. "
09FOOD-0121,20150831,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Worn out/torn gaskets at the grocery freezers. Reattach or replace gaskets. 2. Missing handle at the ice storage unit in the front area. Replace handle. 
09FOOD-0121,20150831,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",The water pressure at the dish machine at the deli is less than 15psi. Contact the Plumber to ensure it is adjusted to have a water pressure of 15-25psi 
09FOOD-0121,20150831,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Unclean thermometers and honey comb devices at the produce grocery cold units. Please clean and sanitize items. 2. Dust accumulation at the fan shields in the juice/yogurt walk-in cooler upstairs. Please clean the fans shields 
09FOOD-0121,20150831,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",Box of container lids stored directly on the floor in the deli. Lift off the floor against contamination. 
09FOOD-0121,20150831,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Floors in the beer walk-in cooler and around the open site connection are unclean/debris etc. Please sweep and clean floors  
09FOOD-0121,20150831,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The prep sink in the meat cutting room is being detached from the wall. Re-caulk with a light colored and easily cleanable material 
09FOOD-0121,20150831,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out light in the bakery walk-in freezer. Replace bulb 
09FOOD-0121,20150831,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Used mops stored directly on the floor. Please hang mops to dry on the racks 
09FOOD-0375,20150831,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor grout in the dish area is in disrepair. This can lead to standing water which can breed fruit flies. Repair the area. 
09FOOD-0375,20150831,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","Acoustic ceiling tiles are installed above the lunch line food prep area. Install non-absorbent, durable, and easily cleanable tiles. "
09FOOD-0308,20150903,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",Cups/lids stored on the floor in the dry storage area. Store items on the racks 
09FOOD-0171,20150901,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","The floor under the shelving in the walk in cooler is soiled. Routinely clean all floors. 

The floor under and around the condenser near the back exit is soiled. Routinely clean all floors. "
09FOOD-0171,20150901,(38) LIGHTING: Provided as required; fixtures shielded.,Light shields are not provided for the lights in the back storage area. Install light shields. 
09FOOD-0171,20150901,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.","Mops are not hung. Hang mops when not in use. 

Heavily soiled water is sitting I the mop bucket. When done mopping empty the soiled water in the mop sink immediately. "
09FOOD-0322,20150901,(10) CROSS CONTAMINATION: Food (ice) dispensing utensils properly stored.,The handle of the ice scoop at the bar is being stored in contact with the ice. The scoop was properly stored. 
09FOOD-0322,20150901,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The butter dispenser cabinet in the service area near the kitchen is soiled. Routinely clean all surfaces. 
13FOOD-0016,20150901,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test strips for checking the concentration of the sanitizer. Provide 
13FOOD-0016,20150901,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Food residue/debris at the shelves where the breads are stored. Please clean and sanitize shelves. 
13FOOD-0008,20150902,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Drywall is being exposed ear the mop basin. Install a corner bead to seal the wall panels together. 
13FOOD-0008,20150902,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,"CRITICAL VIOLATION. Only a ServSafe certificate is available. An Illinois a Department of Public Health food safety certificate is required. Information can be found via the Evanston website: http://www.cityofevanston.org/health/food-service-manager-certification/
Obtain a Food Service Sanitation Manager Certificate within 3 months. "
14FOOD-0026,20150902,(4) FOOD PROTECTION: Facilities to maintain product temperature.,CRITICAL VIOLATION. The front display cold unit is between 50-51. The potentially hazardous time stored it the unit has been removed. This unit will not be used at all for the storage of fish or any potentially hazardous food until it is marinated at 41F or below.
14FOOD-0026,20150902,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",The lid to one of the deep white freezers is in disrepair. Repair lid or replace it 
14FOOD-0026,20150902,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The interior fan shields of the 3door cold unit are dusty. Please clean shields 
14FOOD-0026,20150902,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",A box of lids for food containers are stored on the ground in the basement. Lift off the floor and store on the racks 
14FOOD-0026,20150902,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No soap at the hand station in the basement. Provide immediately 
14FOOD-0026,20150902,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Missing ceiling tiles in the toilet room in the basement. Replace with an easily cleanable ceiling tile 
14FOOD-0026,20150902,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Unused sushi machine stored in the basement. Please remove from facility 
15FOOD-0025,20151020,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",Please install self closing devices on the bathroom doors. 
09FOOD-0308,20150903,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,The garbage receptacle  the front is overflowing. Dispose 
09FOOD-0330,20150903,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation","Boxes of apple, blueberry pies stored against the air apertures of the upright cold unit at grocery. Please store away from the air apertures. Cooked potatoes, tofu and cut melons stored above the storage limits at the buffet. Store within the storage limits to keep foods are the correct temperatures. "
09FOOD-0330,20150903,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.","The dish machine at the cheese area is stored directly on the floor. Provide legs, casters or wheels to aid in lifting the machine at least 6inches off the ground "
09FOOD-0330,20150903,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Quaternary ammonia ~100ppm.  Low concentration of sanitizer at the meat and bakery sections. Replenish and ensure the correct concentration of sanitizers are used. 
09FOOD-0330,20150903,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",Unclean slicer at the deli. Clean and sanitize slicer in between uses. 
14FOOD-0041,20150903,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometer is provided in the small milk/cream cooler. Provide a thermometer to monitor the temperature. 
09FOOD-0202,20150908,(2) FOOD: Original Container; properly labeled.,A bag with a white substance is not labeled in the cabinet under the soup hot hold. Any product out of the original container that is not easily identified must be labeled. 
09FOOD-0329,20150910,(2) FOOD: Original Container; properly labeled.,Unlabeled container of sugar at the new  self-serve milk table. Label the container with its contents 
09FOOD-0329,20150910,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation","CRITICAL VIOLATION. Containers of milk without expiration times kept outside temperature regulations at the new self-serve milk/tea counter. If you intend to use time as a public health control, ensure that the cold potentially hazardous is 41F or below and only stored outside temperature regulation for a maximum of 4hours. Any remnants at the 4hour mark must be discarded. To monitor time, establish logs, use timers, labels, date dots etc "
09FOOD-0329,20150910,(5) FOOD PROTECTION: Thermometers provided and conspicuous,"Broken thermometer at the smallest warmer at the deli. 2. Broken thermometer at the grocery freezer, precisely where the ice cream is stored. Please repair thermometers or install thermometers at the warmest sections of these units "
09FOOD-0329,20150910,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation","Cold air apertures are blocked by lettuce, carrots at the grocery produce cold unit. Please remove and do not store foods in the path of the cold air. 2. Pastries are stored under condensation at the bakery case. Please do not store food where they may be contaminated. "
09FOOD-0329,20150910,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.","Broken gasket at the back-stock grocery walk-in cooler. Reattach, replace or repair gasket. "
09FOOD-0329,20150910,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",Water flowing out through the doors of the dish machine. Contact Technician to provide a seal between doors. 
09FOOD-0329,20150910,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",Discolored test strips at the meat room. Provide test strips to check the concentration of the sanitizer. 
09FOOD-0329,20150910,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,"Rust/some food residue etc on the shelf of the meat upright grocery freezer). Remove rust, clean and sanitize the shelf "
09FOOD-0329,20150910,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,"Full garbage bins at bakery/produce room. When full, please cover until it's time to dispose the contents of the bins in the dumpsters. "
09FOOD-0329,20150910,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Dusty ceilings in the produce  room. Please clean. 2. The door to the meat room has some filth/discoloration. Please clean and sanitize the door. 
09FOOD-0363,20150910,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. The front door of the facility is propped open. The door must be closed or you can install a screen. The door was closed. 
09FOOD-0363,20150910,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",The shelving under the counter is unorganized and cluttered. Organize this area to more easily keep it clean. 
15FOOD-0010,20150910,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation","CRITICAL VIOLATION. No expiration times for the milk in the flasks  outside temperature regulation at the self-serve counter. If you intend to use time as a public health control, make sure that the cold potentially hazardous food (milk) is stored outside temperature regulation for a maximum of 4hours. Any remnant at the 4hour mark must be discarded. To monitor time, please use timers, date dots, logs, labels etc "
15FOOD-0010,20150910,(4) FOOD PROTECTION: Facilities to maintain product temperature.,CRITICAL VIOLATION. Upright cold unit in the front service area reads 52F. The milk stored in the unit read 49-51F. 14gallons of milk were discarded. Please do not store any potentially hazardous foods in this unit until it is repaired and reads 41F or below 
10FOOD-0009,20150914,(2) FOOD: Original Container; properly labeled.,Unlabeled bulk items e.g flour. Label containers with the contents 
15FOOD-0010,20150910,"(12) PERSONNEL: Hands washed; clean, good hygienic practices.","CRITICAL VIOLATION. Tongs, spoons and sponges found in the hand sink at the food service area. Please do not use the hand sink for washing of utensils. The hand sink is designated for washing hands only "
15FOOD-0010,20150910,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. A number of fruit flies found in the mop area. Please contact a licensed Pest Control Operator for treatment. Please keep treatment/service report at the facility for review by the Health Department 
15FOOD-0010,20150910,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights in the basement. Replace bulbs 
15FOOD-0010,20150910,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Unused ice machine at the facility. Please remove from the facility  
09FOOD-0214,20151021,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",Cutting boards observed stained with deep grooves. Please replace or resurface cutting boards. 
09FOOD-0214,20151021,(26) FOOD EQUIPMENT AND UTENSILS: No re-use of single-service articles.,Observed single service cup used to dispense foods at prep station. Please use food grade utensil with handle to dispense foods. 
09FOOD-0214,20151021,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.","CRITICAL VIOLATION.

Presence of gnats/flies at bar and throughout kitchen areas. Please clean and sanitize floors and surfaces especially in hard to reach areas and under mats at bar. Contact pest professional to increase applications. "
09FOOD-0214,20151021,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Please repair broken and cracked floor tiles at the dish wash station. 
09FOOD-0214,20151021,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",There are still some broken tile pieces directly behind and above dish machine. Please repair and replace before it becomes a mold issue. Re caulk/clean soiled caulk line. 
09FOOD-0060,20151027,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The shelf under and between the stovetop and fryer is soiled. Clean this area daily. 
10FOOD-0009,20150914,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation","CRITICAL VIOLATION. Unlabeled cooked or prepared potentially hazardous foods in the cold unit. Please label the time/date these items were cooked or prepared. If these items are to remain in the cold units in excess of 24hrs, please label with the expiration date. Keep in mind that at this point the expiration date must not exceed 7days "
10FOOD-0009,20150914,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Lack of thermometers in the cold unit where vegetables are stored and at the hot holding device where meat pies are stored. Provide thermometers at the warmest sections of these units. 
10FOOD-0009,20150914,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Broken gaskets at the upright cold units. Reattach or replace gaskets. 
10FOOD-0009,20150914,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The interior of the Pepsi cold unit is unclean. Please clean and sanitize the interior of this unit. 2. Dusty fan shield in the 2door upright cold unit. Please clean and sanitize 
10FOOD-0009,20150914,"(31) TOILET AND HAND WASHING FACILITIES: Number, convenient, accessible, designed, installed.",CRITICAL VIOLATION. The hand sink by the 3compartment sink is blocked by a rack. Please remove rack and ensure the hand sink is always accessible. 
10FOOD-0009,20150914,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No soap or paper towels at the hand sink by the 3compartment sink. Please provide immediately 
10FOOD-0009,20150914,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,Over flowing garbage in at the garbage area. Contact disposal company for pick-up or increase frequency of garbage pick-ups. 
10FOOD-0009,20150914,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.","CRITICAL VIOLATION. A number of flies inside the facility due to door being left open. Please close doors OR use the screen door OR provide an air curtain, self closing doors or fans at the doors to debar insects etc from gaining access into the facility"
10FOOD-0009,20150914,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","The floors of the facility are unclean with food debris/residue stuck to the floors. Please pull out equipment and thoroughly scrub, clean and sanitize floors. "
10FOOD-0009,20150914,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The hand sink in the men's toilet room is almost detached from the wall. Re caulk the hand sink to the wall with an easily cleanable and light colored material 
10FOOD-0009,20150914,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights in some light fixtures in the kitchen. Please replace bulbs 
10FOOD-0017,20150914,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Dusty fan shields in the walk-in cooler. Clean 
10FOOD-0017,20150914,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,Full garbage bins in the food prep area. Close bins until you dispose the contents of the bins 
10FOOD-0017,20150914,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Dusty ceiling/vents in the middle of the food prep area. Clean 
09FOOD-0182,20150915,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Over stocking of sliced tomatoes and turkey at the front service area cold unit. Please store food within the storage limits. 
09FOOD-0182,20150915,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",The pressure of the final rinse for all dish machines are more or less than the required 15-25psi. Contact Plumber to adjust pressure. 2. Oily film inside 3compartment sinks. Clean sinks before use. 
09FOOD-0182,20150915,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The underside of some shelves in the main kitchen including the lower shelf of a work table under the hood in the main kitchen has accumulation of food debris/residue. Please clean and sanitize 
09FOOD-0182,20150915,"(29) PLUMBING: Installed, maintained",Condensate from display cold unit discharges into a pan which was full. Monitor this for now and ensure that the condensate drained into the pan is poured out before it gets full until eventually providing an open site (air gap) for the discharge. 
09FOOD-0182,20150915,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Dust at the ceiling of the grill area. Please clean. 
09FOOD-0216,20150915,(2) FOOD: Original Container; properly labeled.,Unlabeled food items in the white containers. Label containers with the contents 
